1.493294,21.450181,-5.915285
1.600142,23.000565,-6.514056
1.632660,23.403513,-6.669781
1.645761,23.567514,-6.723426
1.651793,23.630745,-6.738309
1.655584,23.649724,-6.744847
1.656996,23.647583,-6.744546
1.656773,23.637385,-6.737491
1.501806,21.699488,-5.989323
1.595009,23.077375,-6.498530
1.628622,23.485784,-6.657624
1.641554,23.631817,-6.708025
1.646741,23.654921,-6.717584
1.648689,23.624480,-6.717078
1.649072,23.586825,-6.711212
1.648726,23.545463,-6.704141
1.504544,21.581220,-5.995022
1.583934,22.660398,-6.427340
1.615854,23.005911,-6.579421
1.626457,23.112012,-6.615935
1.631365,23.141127,-6.627048
1.633403,23.134907,-6.628787
1.634336,23.129087,-6.626826
1.634816,23.119994,-6.623837
1.526063,21.882293,-6.132518
1.586788,22.710597,-6.440535
1.614417,23.029384,-6.565571
1.626709,23.129734,-6.609994
1.633050,23.147818,-6.626075
1.636708,23.140853,-6.633557
1.638622,23.124621,-6.634695
1.640482,23.108036,-6.636568
1.546698,22.076972,-6.267793
1.592579,22.697221,-6.470333
1.613386,22.923939,-6.561098
1.622178,23.007929,-6.589093
1.627066,23.040625,-6.600159
1.630093,23.051532,-6.604830
1.631859,23.047799,-6.605617
1.633451,23.048660,-6.606333
1.583309,22.541825,-6.494170
1.609882,22.890597,-6.578870
1.622664,23.016858,-6.620182
1.627386,23.040531,-6.622963
1.630351,23.041059,-6.621125
1.632377,23.034888,-6.618451
1.633520,23.025709,-6.613701
1.634221,23.019720,-6.609278
1.645178,23.311740,-6.919670
1.647181,23.246826,-6.823132
1.653898,23.237094,-6.813160
1.659136,23.215299,-6.807227
1.663908,23.193505,-6.803542
1.667004,23.167547,-6.798672
1.668691,23.143248,-6.791036
1.669914,23.122905,-6.784519
1.663105,23.673562,-7.079347
1.645869,23.382881,-6.849189
1.644530,23.305152,-6.787636
1.643435,23.255671,-6.742061
1.643244,23.229628,-6.713940
1.642446,23.202240,-6.690191
1.641450,23.181519,-6.670852
1.640555,23.164976,-6.655017
1.752369,25.017367,-7.543633
1.695321,24.134449,-7.122007
1.676338,23.787175,-6.959359
1.666539,23.604035,-6.867729
1.660732,23.490714,-6.808102
1.656507,23.407518,-6.766003
1.653431,23.348233,-6.734417
1.651087,23.302875,-6.709338
1.775291,25.329158,-7.737088
1.711176,24.354828,-7.251645
1.687551,23.937326,-7.051950
1.675400,23.716299,-6.939254
1.667847,23.578588,-6.866647
1.662748,23.480339,-6.816317
1.659013,23.410491,-6.779344
1.656202,23.357696,-6.750165
1.833125,25.982267,-8.022229
1.741186,24.723509,-7.409475
1.707326,24.169990,-7.152698
1.690099,23.887910,-7.008945
1.679665,23.715517,-6.916520
1.672234,23.593839,-6.850707
1.666873,23.507834,-6.802669
1.662839,23.443157,-6.764100
