6.425789,0.635965,-15.475263
6.659323,0.658963,-15.902913
6.830266,0.675786,-16.173280
6.970145,0.689550,-16.375989
7.092141,0.701551,-16.546972
7.197750,0.711939,-16.693088
7.289493,0.720962,-16.815398
7.371400,0.729017,-16.921427
6.126177,0.606328,-15.141775
6.345880,0.627993,-15.584100
6.510100,0.644181,-15.877742
6.647239,0.657700,-16.104482
6.767187,0.669522,-16.294960
6.870770,0.679731,-16.454678
6.961317,0.688653,-16.587813
7.041930,0.696597,-16.702441
5.984692,0.592436,-14.867239
6.210398,0.614670,-15.336774
6.382882,0.631655,-15.650914
6.527751,0.645918,-15.891552
6.657306,0.658672,-16.093598
6.773367,0.670095,-16.266042
6.877332,0.680325,-16.412261
6.971750,0.689613,-16.539325
6.091672,0.602834,-15.040115
6.411343,0.634306,-15.616154
6.655656,0.658344,-16.002542
6.853047,0.677753,-16.291091
7.018096,0.693972,-16.520743
7.158784,0.707793,-16.707172
7.280399,0.719739,-16.858930
7.387264,0.730234,-16.985886
5.583271,0.552530,-14.410675
5.974542,0.591086,-15.182260
6.273027,0.620498,-15.684552
6.513441,0.644182,-16.050745
6.714378,0.663970,-16.338397
6.884599,0.680727,-16.571139
7.029780,0.695014,-16.761855
7.154591,0.707293,-16.921854
4.446881,0.439828,-12.964748
4.996372,0.494038,-14.141266
5.377459,0.531617,-14.863013
5.662343,0.559705,-15.363901
5.889016,0.582050,-15.744430
6.073560,0.600240,-16.043323
6.225791,0.615243,-16.281918
6.354920,0.627968,-16.478118
2.395717,0.237086,-8.587194
3.067053,0.303309,-10.817200
3.619378,0.357801,-12.206811
4.079403,0.403188,-13.188655
4.470114,0.441738,-13.937067
4.802002,0.474483,-14.519647
5.082404,0.502149,-14.972817
5.322193,0.525808,-15.336339
1.684938,0.166989,-5.957062
2.140597,0.211950,-8.211377
2.521213,0.249511,-9.624382
2.868919,0.283825,-10.712405
3.200601,0.316553,-11.650217
3.505326,0.346617,-12.429267
3.777578,0.373477,-13.049409
4.023832,0.397772,-13.562230
1.618240,0.160294,-5.663674
2.066868,0.204580,-7.891052
2.435541,0.240983,-9.269655
2.771056,0.274112,-10.330774
3.091883,0.305784,-11.254625
3.389874,0.335196,-12.035234
3.656815,0.361542,-12.651739
3.899094,0.385451,-13.156727
1.567207,0.155178,-5.523522
2.040310,0.201880,-7.916939
2.436896,0.241053,-9.407619
2.811112,0.278027,-10.572470
3.191406,0.315599,-11.655127
3.562377,0.352251,-12.612672
3.905117,0.386122,-13.378748
4.223979,0.417638,-14.012181
1.592272,0.157654,-5.727672
2.044092,0.202245,-8.028641
2.417732,0.239134,-9.456541
2.757523,0.272682,-10.547305
3.090390,0.305543,-11.519808
3.403884,0.336487,-12.359928
3.684796,0.364216,-13.027353
3.934093,0.388822,-13.562803
