0.173622,1.637975,12.785366
0.187095,1.773741,11.970202
0.203724,1.932602,10.859318
0.222700,2.093237,9.754121
0.235435,2.196581,9.116137
0.239484,2.226733,8.900988
0.238501,2.213057,8.879182
0.235371,2.179665,8.925408
0.174137,1.656132,12.797071
0.186760,1.786190,12.063490
0.198855,1.912091,11.328946
0.208200,2.003247,10.862432
0.211074,2.030745,10.752481
0.209005,2.007515,10.847233
0.205399,1.968862,10.997779
0.201423,1.928330,11.168453
0.179480,1.706247,12.607087
0.190477,1.829511,11.932367
0.199836,1.936101,11.313294
0.204461,1.992449,11.042513
0.203244,1.986540,11.059838
0.199572,1.953194,11.194108
0.195154,1.908468,11.361109
0.191021,1.864165,11.532164
0.160681,1.501292,13.412913
0.166071,1.550055,12.993123
0.172528,1.611578,12.444020
0.176433,1.655145,12.182327
0.176580,1.663751,12.175479
0.175088,1.655219,12.256196
0.172831,1.637748,12.379386
0.170198,1.615852,12.515121
0.164259,1.547394,13.437659
0.172713,1.634789,12.911948
0.180004,1.713199,12.396288
0.185227,1.771918,12.014847
0.187553,1.800855,11.808195
0.187263,1.800960,11.770524
0.185004,1.779202,11.854227
0.182216,1.751511,11.980602
0.165644,1.572226,13.314106
0.172965,1.647596,12.859980
0.179113,1.711384,12.383485
0.183501,1.751717,12.079875
0.183988,1.755786,12.050402
0.182525,1.741556,12.128556
0.180305,1.718296,12.241418
0.178034,1.694322,12.354924
0.162758,1.533433,13.435086
0.169321,1.599183,13.042257
0.174993,1.660349,12.610150
0.177002,1.688189,12.467436
0.176411,1.691975,12.484281
0.174567,1.679615,12.576904
0.172030,1.658066,12.709994
0.169392,1.634355,12.849634
0.170018,1.621291,13.130029
0.179325,1.718360,12.578573
0.187659,1.804338,12.010952
0.191116,1.840515,11.803584
0.190780,1.837523,11.806437
0.188278,1.813596,11.924188
0.184989,1.782411,12.075474
0.181840,1.752219,12.220429
