2.226053,29.869140,-8.535639
2.436135,32.459414,-9.388797
2.619628,34.690753,-10.069107
2.776470,36.548800,-10.603037
2.910490,38.104730,-11.032557
3.023309,39.396829,-11.375236
3.116924,40.453059,-11.649643
3.197891,41.353205,-11.878240
2.208374,29.460677,-8.499225
2.431621,32.222212,-9.410827
2.629157,34.627859,-10.133252
2.802340,36.687071,-10.712183
2.950174,38.436096,-11.177381
3.076080,39.913969,-11.553990
3.182046,41.162921,-11.859463
3.273549,42.242990,-12.113269
2.123939,28.590877,-8.199048
2.353683,31.488464,-9.170173
2.554657,34.007448,-9.938415
2.727573,36.152122,-10.540272
2.876132,37.982891,-11.022479
3.003297,39.541648,-11.410695
3.113409,40.877905,-11.729307
3.210270,42.049773,-11.992348
2.084362,27.891415,-8.078545
2.309639,30.692394,-9.039204
2.510357,33.159293,-9.806340
2.684454,35.274677,-10.418909
2.835683,37.106909,-10.910656
2.965136,38.672158,-11.305455
3.076319,40.021712,-11.630144
3.175199,41.225726,-11.907840
2.026073,27.106490,-7.866018
2.248587,29.881926,-8.845650
2.442259,32.221116,-9.615520
2.607750,34.157338,-10.217391
2.752477,35.801945,-10.706713
2.876364,37.172070,-11.100650
2.984267,38.324700,-11.428178
3.082829,39.355228,-11.712830
1.973138,26.332308,-7.684052
2.234769,29.466036,-8.810331
2.450160,32.033448,-9.628825
2.631245,34.180279,-10.257419
2.785422,36.020439,-10.754263
2.918223,37.609923,-11.155003
3.034214,39.003439,-11.489177
3.139061,40.270419,-11.774913
1.844554,25.023157,-7.204810
2.130199,28.598329,-8.486546
2.358599,31.423053,-9.385541
2.544724,33.711232,-10.055738
2.701295,35.647409,-10.577963
2.831156,37.257046,-10.985660
2.939705,38.610731,-11.309558
3.035669,39.820143,-11.577950
1.824321,24.923676,-7.166820
2.126557,28.759744,-8.523258
2.369782,31.811833,-9.471294
2.571551,34.307861,-10.188200
2.741831,36.401742,-10.750206
2.886846,38.175433,-11.195594
3.012605,39.709712,-11.558169
3.124214,41.065033,-11.864457
1.753626,23.805547,-6.892667
2.042578,27.249459,-8.219023
2.271626,29.934656,-9.128852
2.459955,32.100074,-9.808866
2.616224,33.870891,-10.332762
2.747102,35.331873,-10.745563
2.861281,36.593315,-11.088241
2.959766,37.671653,-11.371839
1.770348,23.799058,-6.934126
2.047210,27.223755,-8.186543
2.260935,29.890667,-9.038425
2.432659,32.025151,-9.668431
2.575566,33.809426,-10.161922
2.694865,35.308214,-10.548967
2.795537,36.564266,-10.861229
2.883272,37.659739,-11.122974
1.778798,24.103077,-6.987279
2.076522,27.697830,-8.338347
2.313896,30.503179,-9.283020
2.508674,32.749253,-9.993853
2.672030,34.606124,-10.547903
2.810646,36.164009,-10.991033
2.930585,37.499673,-11.353396
3.034341,38.644114,-11.653789
