1.769590,23.922788,-6.945707
2.057775,27.451610,-8.239231
2.284478,30.207348,-9.131767
2.470775,32.452514,-9.806772
2.627297,34.346657,-10.333669
2.758733,35.950784,-10.747062
2.873290,37.362284,-11.088915
2.973960,38.623264,-11.375543
1.781322,24.254335,-7.000547
2.076151,27.933926,-8.328500
2.308879,30.785461,-9.238532
2.496992,33.029898,-9.906169
2.649972,34.827320,-10.409906
2.774625,36.274686,-10.798130
2.878575,37.469945,-11.105663
2.967340,38.487072,-11.358056
1.779571,24.218473,-7.003076
2.079556,28.009456,-8.353506
2.318231,31.048076,-9.285177
2.511101,33.503342,-9.964419
2.670714,35.554991,-10.491651
2.804875,37.286292,-10.911888
2.920000,38.784711,-11.251769
3.020206,40.096888,-11.533369
1.747554,23.730449,-6.858630
2.034877,27.193450,-8.183798
2.265490,29.897683,-9.112829
2.454843,32.047152,-9.810326
2.613470,33.826609,-10.355026
2.746124,35.294776,-10.783376
2.857754,36.521591,-11.125987
2.954010,37.578653,-11.408079
1.741710,23.609043,-6.882905
2.032468,27.074778,-8.223938
2.264423,29.767130,-9.157874
2.455017,31.931626,-9.851793
2.614282,33.731587,-10.392611
2.747921,35.243989,-10.815037
2.862072,36.543244,-11.159913
2.959739,37.662067,-11.444531
1.740995,23.484546,-6.894235
2.023692,26.899067,-8.175134
2.246002,29.569875,-9.052679
2.423304,31.676412,-9.691174
2.567513,33.385780,-10.177054
2.685056,34.776837,-10.559333
2.783447,35.943915,-10.862571
2.867234,36.937013,-11.111270
1.749351,23.631120,-6.900989
2.037321,27.072082,-8.204083
2.266067,29.757791,-9.105566
2.451244,31.894802,-9.774042
2.603919,33.646214,-10.293335
2.731383,35.107515,-10.704714
2.841523,36.361085,-11.045555
2.939464,37.484444,-11.333684
1.758332,23.735473,-6.916731
2.043455,27.150813,-8.216124
2.272256,29.878469,-9.121558
2.459672,32.096941,-9.799867
2.613804,33.929413,-10.316233
2.743956,35.490293,-10.724771
2.856729,36.860287,-11.056851
2.955709,38.076821,-11.332900
